"DateTime","Parag Parikh Flexi Cap Fund - Regular Plan - Growth","$-Adjusted","NIFTY 500 - TRI "
"2017-06-28 00:00:00",20.51,0.3178,12051.07
"2017-06-29 00:00:00",20.65,0.3203,12087.21
"2017-06-30 00:00:00",20.61,0.3184,12132.6
"2017-07-03 00:00:00",20.63,0.3186,12256.67
"2017-07-04 00:00:00",20.62,0.3181,12248.5
"2017-07-05 00:00:00",20.71,0.3201,12308.37
"2017-07-06 00:00:00",20.78,0.3208,12357.06
"2017-07-07 00:00:00",20.73,0.3202,12353.92
"2017-07-10 00:00:00",20.79,0.3221,12467.16
"2017-07-11 00:00:00",20.84,0.3231,12450.31
"2017-07-12 00:00:00",20.9,0.3241,12510.04
"2017-07-13 00:00:00",20.99,0.3257,12605.02
"2017-07-14 00:00:00",20.97,0.3253,12602.52
"2017-07-17 00:00:00",21.02,0.3266,12630.62
"2017-07-18 00:00:00",21.03,0.3269,12529.83
"2017-07-19 00:00:00",21.13,0.3285,12635.56
"2017-07-20 00:00:00",21.16,0.3285,12608.51
"2017-07-21 00:00:00",21.22,0.3299,12650.09
"2017-07-24 00:00:00",21.17,0.3285,12700.15
"2017-07-25 00:00:00",21.19,0.3292,12711.75
"2017-07-26 00:00:00",21.11,0.3277,12767.91
"2017-07-27 00:00:00",21.19,0.3305,12753.12
"2017-07-28 00:00:00",21.13,0.3294,12768.97
"2017-07-31 00:00:00",21.2,0.3309,12837.04
"2017-08-01 00:00:00",21.17,0.3304,12865.27
"2017-08-02 00:00:00",21.15,0.3301,12829.27
"2017-08-03 00:00:00",21.04,0.3307,12745.7
"2017-08-04 00:00:00",21.04,0.3303,12814.74
"2017-08-07 00:00:00",21.25,0.3334,12859.07
"2017-08-08 00:00:00",21.18,0.3323,12743.25
"2017-08-09 00:00:00",21.06,0.3303,12612.37
"2017-08-10 00:00:00",20.8,0.3253,12409.81
"2017-08-11 00:00:00",20.7,0.3226,12311.4
"2017-08-14 00:00:00",20.95,0.3272,12478.55
"2017-08-16 00:00:00",21.12,0.3288,12616.44
"2017-08-17 00:00:00",21.09,NaN,12627.5
"2017-08-18 00:00:00",21,0.3276,12556.61
"2017-08-21 00:00:00",20.92,0.3268,12432.66
"2017-08-22 00:00:00",20.92,0.3262,12418.09
"2017-08-23 00:00:00",21.17,0.3301,12543.72
"2017-08-24 00:00:00",21.21,0.3311,12576.34
"2017-08-28 00:00:00",21.27,0.333,12669.7
"2017-08-29 00:00:00",21.29,0.3326,12526.74
"2017-08-30 00:00:00",21.38,0.3343,12660.32
"2017-08-31 00:00:00",21.4,0.3342,12707.41
"2017-09-01 00:00:00",21.52,0.3364,12795.51
"2017-09-04 00:00:00",21.4,0.3341,12715.31
"2017-09-05 00:00:00",21.5,0.3353,12784.41
"2017-09-06 00:00:00",21.34,0.3323,12762.86
"2017-09-07 00:00:00",21.54,0.3365,12801.05
"2017-09-08 00:00:00",21.69,0.3396,12790.55
"2017-09-11 00:00:00",21.8,0.3412,12881.49
"2017-09-12 00:00:00",21.91,0.3427,12998.27
"2017-09-13 00:00:00",21.79,0.3406,12963.97
"2017-09-14 00:00:00",21.82,0.3405,12992.19
"2017-09-15 00:00:00",21.86,0.3412,12996.37
"2017-09-18 00:00:00",21.97,0.3431,13084.03
"2017-09-19 00:00:00",22,0.3427,13091.41
"2017-09-20 00:00:00",21.98,0.3414,13072.23
"2017-09-21 00:00:00",22.05,0.3417,13033.09
"2017-09-22 00:00:00",21.76,0.335,12779.76
"2017-09-25 00:00:00",21.7,0.3346,12633.98
"2017-09-26 00:00:00",21.74,0.3328,12657.77
"2017-09-27 00:00:00",21.69,0.3301,12462.32
"2017-09-28 00:00:00",21.9,0.3331,12515.16
"2017-09-29 00:00:00",21.99,0.3365,12577.95
"2017-10-03 00:00:00",22.08,0.3368,12669.17
"2017-10-04 00:00:00",22.04,0.3376,12734.23
"2017-10-05 00:00:00",22,0.3375,12733.64
"2017-10-06 00:00:00",22.09,0.3386,12852.04
"2017-10-09 00:00:00",22.08,0.3382,12867.94
"2017-10-10 00:00:00",22.21,0.3402,12923.71
"2017-10-11 00:00:00",22.2,0.3401,12859.33
"2017-10-12 00:00:00",22.33,0.343,13002.13
"2017-10-13 00:00:00",22.39,0.3448,13071.12
"2017-10-16 00:00:00",22.41,0.346,13141.38
"2017-10-17 00:00:00",22.38,0.3447,13166.39
"2017-10-18 00:00:00",22.32,0.343,13140.53
"2017-10-23 00:00:00",22.4,0.3444,13123.33
"2017-10-24 00:00:00",22.31,0.3436,13153.91
"2017-10-25 00:00:00",22.32,0.3427,13259.23
"2017-10-26 00:00:00",22.33,0.3447,13320.16
"2017-10-27 00:00:00",22.38,0.3439,13316.83
"2017-10-30 00:00:00",22.61,0.3481,13405.53
"2017-10-31 00:00:00",22.64,0.3495,13394.75
"2017-11-01 00:00:00",22.7,0.3517,13515.96
"2017-11-02 00:00:00",22.71,0.3516,13520.5
"2017-11-03 00:00:00",22.69,0.3514,13556.06
"2017-11-06 00:00:00",22.72,0.351,13574.58
"2017-11-07 00:00:00",22.64,0.3494,13423.23
"2017-11-08 00:00:00",22.64,0.3479,13347.31
"2017-11-09 00:00:00",22.7,0.3497,13390.89
"2017-11-10 00:00:00",22.82,0.3509,13403.43
"2017-11-13 00:00:00",22.76,0.3479,13297.47
"2017-11-14 00:00:00",22.72,0.3468,13252.24
"2017-11-15 00:00:00",22.63,0.3462,13138.35
"2017-11-16 00:00:00",22.57,0.3457,13272.37
"2017-11-17 00:00:00",22.66,0.3495,13377.94
"2017-11-20 00:00:00",22.71,0.3491,13414.42
"2017-11-21 00:00:00",22.84,0.3511,13448.92
"2017-11-22 00:00:00",22.9,0.3537,13463.99
"2017-11-23 00:00:00",22.84,0.3525,13481.09
"2017-11-24 00:00:00",22.86,0.3532,13537.67
"2017-11-27 00:00:00",22.93,0.3544,13569.12
"2017-11-28 00:00:00",22.98,0.3568,13549.81
"2017-11-29 00:00:00",22.95,0.3563,13535.77
"2017-11-30 00:00:00",22.88,0.3551,13403.72
"2017-12-01 00:00:00",22.87,NaN,13265.94
"2017-12-04 00:00:00",22.85,0.355,13264.38
"2017-12-05 00:00:00",22.83,0.3546,13260.34
"2017-12-06 00:00:00",22.79,0.3536,13160.7
"2017-12-07 00:00:00",22.91,0.355,13328.38
"2017-12-08 00:00:00",23.12,0.3587,13456.52
"2017-12-11 00:00:00",23.09,0.3588,13517.03
"2017-12-12 00:00:00",23.04,0.3573,13406.62
"2017-12-13 00:00:00",23.04,0.3575,13326.52
"2017-12-14 00:00:00",23.07,0.3588,13373.19
"2017-12-15 00:00:00",23.2,0.3619,13494.85
"2017-12-18 00:00:00",23.31,0.3636,13574.2
"2017-12-19 00:00:00",23.43,0.3654,13705.34
"2017-12-20 00:00:00",23.37,0.3648,13709.78
"2017-12-21 00:00:00",23.33,0.364,13745.34
"2017-12-22 00:00:00",23.3,0.3638,13809.42
"2017-12-26 00:00:00",23.36,0.3646,13866.27
"2017-12-27 00:00:00",23.27,0.3627,13819.26
"2017-12-28 00:00:00",23.35,0.3638,13815.8
"2017-12-29 00:00:00",23.45,0.3668,13896.02
"2018-01-01 00:00:00",23.43,0.368,13813.81
"2018-01-02 00:00:00",23.32,0.3662,13789.42
"2018-01-03 00:00:00",23.39,0.3685,13820.88
"2018-01-04 00:00:00",23.5,0.3707,13918.1
"2018-01-05 00:00:00",23.68,0.3737,14017.23
"2018-01-08 00:00:00",23.8,0.3757,14113.6
"2018-01-09 00:00:00",23.81,0.3751,14115.81
"2018-01-10 00:00:00",23.87,0.374,14100.89
"2018-01-11 00:00:00",23.86,0.3743,14129.78
"2018-01-12 00:00:00",23.93,0.3767,14151.61
"2018-01-15 00:00:00",23.95,0.3777,14202.3
"2018-01-16 00:00:00",23.9,0.3749,14074.53
"2018-01-17 00:00:00",23.98,0.3748,14182.88
"2018-01-18 00:00:00",23.96,0.3753,14125.75
"2018-01-19 00:00:00",24.09,0.378,14237.54
"2018-01-22 00:00:00",24.17,0.3783,14332.39
"2018-01-23 00:00:00",24.3,0.381,14464.05
"2018-01-24 00:00:00",24.33,0.3822,14429.98
"2018-01-25 00:00:00",24.28,0.3824,14365.84
"2018-01-29 00:00:00",24.26,0.3818,14379.96
"2018-01-30 00:00:00",24.16,0.379,14268.94
"2018-01-31 00:00:00",24.06,0.3777,14203.09
"2018-02-01 00:00:00",24.02,0.3776,14188.25
"2018-02-02 00:00:00",23.71,0.3701,13782.37
"2018-02-05 00:00:00",23.36,0.3649,13686.64
"2018-02-06 00:00:00",22.94,0.357,13461.63
"2018-02-07 00:00:00",23.18,0.3613,13486.61
"2018-02-08 00:00:00",23.31,0.3634,13662.65
"2018-02-09 00:00:00",23.03,0.3578,13558.03
"2018-02-12 00:00:00",23.16,0.3602,13700.66
"2018-02-14 00:00:00",23.32,0.3637,13668.94
"2018-02-15 00:00:00",23.34,0.3651,13668.38
"2018-02-16 00:00:00",23.31,0.3648,13540.46
"2018-02-19 00:00:00",23.26,NaN,13429.56
"2018-02-20 00:00:00",23.28,0.3608,13417.24
"2018-02-21 00:00:00",23.27,0.359,13442.27
"2018-02-22 00:00:00",23.3,0.3581,13402.06
"2018-02-23 00:00:00",23.46,0.362,13567.59
"2018-02-26 00:00:00",23.64,0.3656,13686.8
"2018-02-27 00:00:00",23.71,0.3656,13642.21
"2018-02-28 00:00:00",23.56,0.3619,13585.49
"2018-03-01 00:00:00",23.43,0.3593,13531.83
"2018-03-05 00:00:00",23.2,0.3566,13400.93
"2018-03-06 00:00:00",23.22,0.3573,13260.12
"2018-03-07 00:00:00",23.14,0.3562,13109.11
"2018-03-08 00:00:00",23.22,0.3577,13202.82
"2018-03-09 00:00:00",23.23,0.357,13181.83
"2018-03-12 00:00:00",23.43,0.3604,13380.35
"2018-03-13 00:00:00",23.48,0.3615,13434.83
"2018-03-14 00:00:00",23.34,0.3591,13425.47
"2018-03-15 00:00:00",23.39,0.3602,13399.61
"2018-03-16 00:00:00",23.25,0.3583,13214.46
"2018-03-19 00:00:00",23.05,0.3544,13052.85
"2018-03-20 00:00:00",22.88,0.3509,13100.23
"2018-03-21 00:00:00",22.84,0.3502,13142.31
"2018-03-22 00:00:00",22.74,0.3495,13077.48
"2018-03-23 00:00:00",22.42,0.3442,12926.25
"2018-03-26 00:00:00",22.48,0.3464,13093.19
"2018-03-27 00:00:00",22.6,0.3487,13187.9
"2018-03-28 00:00:00",22.35,0.3436,13090.98
"2018-04-02 00:00:00",22.53,NaN,13254.74
"2018-04-03 00:00:00",22.49,0.3458,13330.03
"2018-04-04 00:00:00",22.47,0.3455,13184.34
"2018-04-05 00:00:00",22.65,0.3482,13435.15
"2018-04-06 00:00:00",22.87,0.3518,13473.25
"2018-04-09 00:00:00",22.87,0.3523,13521.92
"2018-04-10 00:00:00",22.91,0.3528,13542.43
"2018-04-11 00:00:00",22.97,0.3526,13559.63
"2018-04-12 00:00:00",22.98,0.3517,13583.7
"2018-04-13 00:00:00",23.03,0.3532,13613.67
"2018-04-16 00:00:00",23.09,0.3528,13677.8
"2018-04-17 00:00:00",23.14,0.3527,13705.74
"2018-04-18 00:00:00",23.19,0.353,13678.25
"2018-04-19 00:00:00",23.17,0.3522,13744.05
"2018-04-20 00:00:00",23.24,0.3521,13731.17
"2018-04-23 00:00:00",23.17,0.3499,13769.15
"2018-04-24 00:00:00",23.27,0.3507,13794.14
"2018-04-25 00:00:00",23.08,0.346,13735
"2018-04-26 00:00:00",23.09,0.3456,13781.25
"2018-04-27 00:00:00",23.37,0.35,13872.77
"2018-04-30 00:00:00",23.49,NaN,13950.42
"2018-05-02 00:00:00",23.34,0.3501,13874.76
"2018-05-03 00:00:00",23.27,0.3494,13792.81
"2018-05-04 00:00:00",23.21,0.3476,13721
"2018-05-07 00:00:00",23.33,0.3477,13837.1
"2018-05-08 00:00:00",23.37,0.3484,13838.65
"2018-05-09 00:00:00",23.41,0.3474,13837.48
"2018-05-10 00:00:00",23.43,0.3477,13752.47
"2018-05-11 00:00:00",23.57,0.3507,13833.86
"2018-05-14 00:00:00",23.61,0.3508,13795.05
"2018-05-15 00:00:00",23.67,0.3505,13760.15
"2018-05-16 00:00:00",23.65,0.3487,13705.45
"2018-05-17 00:00:00",23.75,0.3507,13670.14
"2018-05-18 00:00:00",23.66,0.3482,13530.24
"2018-05-21 00:00:00",23.39,0.3436,13382.6
"2018-05-22 00:00:00",23.64,0.3476,13436.94
"2018-05-23 00:00:00",23.57,0.3455,13325.63
"2018-05-24 00:00:00",23.58,0.3447,13392.87
"2018-05-25 00:00:00",23.67,0.3468,13549.37
"2018-05-28 00:00:00",23.69,0.3512,13684.63
"2018-05-29 00:00:00",23.66,0.3489,13630.69
"2018-05-30 00:00:00",23.66,0.3499,13607.75
"2018-05-31 00:00:00",23.66,0.3508,13705.62
"2018-06-01 00:00:00",23.64,0.3518,13617.21
"2018-06-04 00:00:00",23.63,0.3524,13501.53
"2018-06-05 00:00:00",23.52,0.3502,13405.29
"2018-06-06 00:00:00",23.61,0.3521,13545.67
"2018-06-07 00:00:00",23.72,0.3539,13684.5
"2018-06-08 00:00:00",23.85,0.3532,13708.4
"2018-06-11 00:00:00",23.97,0.3559,13732.15
"2018-06-12 00:00:00",24.17,0.3583,13811.73
"2018-06-13 00:00:00",24.15,0.3571,13811.78
"2018-06-14 00:00:00",24.18,0.3572,13781.18
"2018-06-15 00:00:00",24.22,0.3563,13762.12
"2018-06-18 00:00:00",24.29,0.3571,13725.35
"2018-06-19 00:00:00",24.29,0.3564,13601.84
"2018-06-20 00:00:00",24.29,0.3568,13663.75
"2018-06-21 00:00:00",24.36,0.3572,13612.8
"2018-06-22 00:00:00",24.33,0.359,13695.9
"2018-06-25 00:00:00",24.37,0.3576,13604.24
"2018-06-26 00:00:00",24.12,0.3538,13600.44
"2018-06-27 00:00:00",23.98,0.3499,13453.85
"2018-06-28 00:00:00",23.66,0.3433,13318.37
"2018-06-29 00:00:00",23.84,0.3477,13503.29
"2018-07-02 00:00:00",23.84,0.3474,13424.54
"2018-07-03 00:00:00",23.92,0.3482,13484.25
"2018-07-04 00:00:00",24.12,0.352,13551.84
"2018-07-05 00:00:00",24.17,0.3515,13514.84
"2018-07-06 00:00:00",24.4,0.3542,13556.77
"2018-07-09 00:00:00",24.59,0.3582,13681.04
"2018-07-10 00:00:00",24.69,0.3589,13801.46
"2018-07-11 00:00:00",24.63,0.3579,13780.83
"2018-07-12 00:00:00",24.64,0.359,13837.41
"2018-07-13 00:00:00",24.65,0.3604,13791
"2018-07-16 00:00:00",24.5,0.3572,13618.67
"2018-07-17 00:00:00",24.53,0.3592,13743.72
"2018-07-18 00:00:00",24.62,0.3591,13677.65
"2018-07-19 00:00:00",24.62,0.3577,13638.18
"2018-07-20 00:00:00",24.77,0.3598,13712.17
"2018-07-23 00:00:00",24.78,0.3607,13827.88
"2018-07-24 00:00:00",24.89,0.3605,13955.93
"2018-07-25 00:00:00",25,0.3633,13955.58
"2018-07-26 00:00:00",25.12,0.3656,14015.05
"2018-07-27 00:00:00",24.93,0.3629,14150.32
"2018-07-30 00:00:00",24.83,0.3611,14209.48
"2018-07-31 00:00:00",24.78,0.3612,14257.02
"2018-08-01 00:00:00",24.81,0.3616,14258.89
"2018-08-02 00:00:00",24.81,0.363,14168.71
"2018-08-03 00:00:00",25.08,0.3646,14312.09
"2018-08-06 00:00:00",25.14,0.366,14347.97
"2018-08-07 00:00:00",25.25,0.367,14341.27
"2018-08-08 00:00:00",25.29,0.3683,14400.66
"2018-08-09 00:00:00",25.3,0.3687,14438
"2018-08-10 00:00:00",25.21,0.3656,14372.06
"2018-08-13 00:00:00",25.06,0.3608,14272.7
"2018-08-14 00:00:00",25.23,0.3616,14382.48
"2018-08-16 00:00:00",25.31,0.3604,14322.64
"2018-08-17 00:00:00",25.34,NaN,14447.62
"2018-08-20 00:00:00",25.34,0.3632,14551.95
"2018-08-21 00:00:00",25.34,0.3637,14585.85
"2018-08-23 00:00:00",25.39,0.3623,14601.32
"2018-08-24 00:00:00",25.35,0.3615,14571.39
"2018-08-27 00:00:00",25.54,0.3647,14731.17
"2018-08-28 00:00:00",25.7,0.3663,14771.29
"2018-08-29 00:00:00",25.73,0.365,14753.44
"2018-08-30 00:00:00",25.79,0.3646,14756.03
"2018-08-31 00:00:00",25.75,0.363,14782.95
"2018-09-03 00:00:00",25.62,0.362,14678.85
"2018-09-04 00:00:00",25.51,0.3584,14507.89
"2018-09-05 00:00:00",25.27,0.3522,14446.48
"2018-09-06 00:00:00",25.37,0.3527,14524.31
"2018-09-07 00:00:00",25.4,0.3533,14612.84
"2018-09-10 00:00:00",25.27,0.3481,14414.37
"2018-09-11 00:00:00",25.18,0.3481,14218.49
"2018-09-12 00:00:00",25.15,0.3457,14299.56
"2018-09-14 00:00:00",25.21,0.351,14495.36
"2018-09-17 00:00:00",25.04,0.3451,14353.62
"2018-09-18 00:00:00",24.86,0.3434,14202.83
"2018-09-19 00:00:00",24.84,0.3418,14132.44
"2018-09-21 00:00:00",24.77,0.3448,13954.55
"2018-09-24 00:00:00",24.55,0.3378,13684.55
"2018-09-25 00:00:00",24.6,0.3378,13773.66
"2018-09-26 00:00:00",24.6,0.3383,13772.06
"2018-09-27 00:00:00",24.41,0.336,13624.1
"2018-09-28 00:00:00",24.4,0.3363,13496.26
"2018-10-01 00:00:00",24.32,0.334,13569.58
"2018-10-03 00:00:00",24.2,0.3314,13408.52
"2018-10-04 00:00:00",24.08,0.3265,13109.67
"2018-10-05 00:00:00",23.68,0.3218,12769.28
"2018-10-08 00:00:00",23.38,0.3162,12736.21
"2018-10-09 00:00:00",23.36,0.3152,12677.49
"2018-10-10 00:00:00",23.54,0.3176,12952.18
"2018-10-11 00:00:00",23.11,0.3107,12681.39
"2018-10-12 00:00:00",23.24,0.3149,12979.75
"2018-10-15 00:00:00",23.4,0.3163,13046.23
"2018-10-16 00:00:00",23.44,0.3171,13167.29
"2018-10-17 00:00:00",23.45,0.3191,12967.17
"2018-10-19 00:00:00",23.17,0.3155,12792.53
"2018-10-22 00:00:00",23.04,0.3142,12698.2
"2018-10-23 00:00:00",22.97,0.3113,12570.25
"2018-10-24 00:00:00",22.97,0.3136,12667.65
"2018-10-25 00:00:00",22.64,0.3089,12553.87
"2018-10-26 00:00:00",22.77,0.3103,12470.57
"2018-10-29 00:00:00",22.84,0.311,12756.66
"2018-10-30 00:00:00",22.69,0.3084,12742.59
"2018-10-31 00:00:00",22.96,0.3103,12969.63
"2018-11-01 00:00:00",23.17,0.3138,12999.37
"2018-11-02 00:00:00",23.16,0.3178,13187.43
"2018-11-05 00:00:00",23.09,0.3159,13156.88
"2018-11-06 00:00:00",22.87,0.3133,13145.64
"2018-11-09 00:00:00",23.03,0.3166,13258.69
"2018-11-12 00:00:00",22.96,0.3149,13129.95
"2018-11-13 00:00:00",22.85,0.3148,13225.78
"2018-11-14 00:00:00",22.85,0.3169,13222.75
"2018-11-15 00:00:00",22.93,0.3178,13273.53
"2018-11-16 00:00:00",23.15,0.3224,13330.69
"2018-11-19 00:00:00",23.16,0.3221,13418.97
"2018-11-20 00:00:00",22.86,0.3206,13282.16
"2018-11-21 00:00:00",22.84,NaN,13252.75
"2018-11-22 00:00:00",22.91,0.3219,13161.85
"2018-11-26 00:00:00",22.94,0.3244,13256.78
"2018-11-27 00:00:00",23.11,0.326,13317.44
"2018-11-28 00:00:00",23.19,0.328,13331.32
"2018-11-29 00:00:00",23.35,0.334,13462.63
"2018-11-30 00:00:00",23.46,0.3367,13503.06
"2018-12-03 00:00:00",23.5,0.3356,13529.42
"2018-12-04 00:00:00",23.53,0.3345,13513.95
"2018-12-05 00:00:00",23.27,0.3299,13384.98
"2018-12-06 00:00:00",23.22,0.3269,13168.2
"2018-12-07 00:00:00",23.28,0.3298,13253.29
"2018-12-10 00:00:00",23.05,0.3232,12999.73
"2018-12-11 00:00:00",23.13,0.3215,13111.79
"2018-12-12 00:00:00",23.34,0.324,13373.36
"2018-12-13 00:00:00",23.49,0.3284,13455.91
"2018-12-14 00:00:00",23.45,0.3269,13476.66
"2018-12-17 00:00:00",23.41,0.3266,13569.56
"2018-12-18 00:00:00",23.32,0.3275,13604.26
"2018-12-19 00:00:00",23.46,0.3346,13707.21
"2018-12-20 00:00:00",23.37,0.3325,13688.88
"2018-12-21 00:00:00",23.2,0.3312,13466.86
"2018-12-24 00:00:00",22.99,0.3276,13348.09
"2018-12-26 00:00:00",22.95,0.3278,13406.24
"2018-12-27 00:00:00",23.21,0.33,13461.24
"2018-12-28 00:00:00",23.32,0.3332,13573.23
"2018-12-31 00:00:00",23.35,0.3345,13599.13
"2019-01-01 00:00:00",23.43,0.3361,13640.46
"2019-01-02 00:00:00",23.33,0.3351,13500.3
"2019-01-03 00:00:00",23.29,0.331,13368.91
"2019-01-04 00:00:00",23.08,0.3303,13428.43
"2019-01-07 00:00:00",23.27,0.335,13467.36
"2019-01-08 00:00:00",23.32,0.3331,13493.29
"2019-01-09 00:00:00",23.45,0.3329,13536.01
"2019-01-10 00:00:00",23.5,0.3333,13524.03
"2019-01-11 00:00:00",23.55,0.3342,13492.62
"2019-01-14 00:00:00",23.48,0.3316,13423.32
"2019-01-15 00:00:00",23.47,0.3304,13580.01
"2019-01-16 00:00:00",23.56,0.3309,13582.44
"2019-01-17 00:00:00",23.59,0.3306,13587.51
"2019-01-18 00:00:00",23.53,0.3308,13555.85
"2019-01-21 00:00:00",23.58,0.3304,13578.37
"2019-01-22 00:00:00",23.55,0.3299,13542.55
"2019-01-23 00:00:00",23.42,0.329,13450.22
"2019-01-24 00:00:00",23.47,0.3293,13458.48
"2019-01-25 00:00:00",23.41,0.3292,13343
"2019-01-28 00:00:00",23.36,0.3284,13168.57
"2019-01-29 00:00:00",23.32,0.3279,13167.46
"2019-01-30 00:00:00",23.45,0.3291,13181.18
"2019-01-31 00:00:00",23.63,0.3326,13357.8
"2019-02-01 00:00:00",23.96,0.3369,13435.65
"2019-02-04 00:00:00",24,0.335,13414.64
"2019-02-05 00:00:00",24.09,0.3358,13402.62
"2019-02-06 00:00:00",24.2,0.3382,13531.56
"2019-02-07 00:00:00",24.22,0.3389,13571.96
"2019-02-08 00:00:00",23.97,0.3363,13410.58
"2019-02-11 00:00:00",23.95,0.3366,13309.39
"2019-02-12 00:00:00",23.9,0.3369,13249.12
"2019-02-13 00:00:00",24.01,0.3403,13193.76
"2019-02-14 00:00:00",24.05,0.3391,13167.36
"2019-02-15 00:00:00",23.95,0.3362,13105.54
"2019-02-18 00:00:00",23.87,0.3339,12998.01
"2019-02-19 00:00:00",23.9,NaN,12980.1
"2019-02-20 00:00:00",23.95,0.3365,13133.49
"2019-02-21 00:00:00",24,0.3374,13218.92
"2019-02-22 00:00:00",23.92,0.3359,13245.74
"2019-02-25 00:00:00",24.05,0.3386,13340.9
"2019-02-26 00:00:00",24.12,0.3393,13295.32
"2019-02-27 00:00:00",24.18,0.3398,13285.19
"2019-02-28 00:00:00",24.16,0.3394,13303.2
"2019-03-01 00:00:00",24.21,0.3412,13424.34
"2019-03-05 00:00:00",24.47,0.3458,13626.72
"2019-03-06 00:00:00",24.5,0.3471,13711.14
"2019-03-07 00:00:00",24.49,0.3498,13703.58
"2019-03-08 00:00:00",24.4,0.3481,13682.38
"2019-03-11 00:00:00",24.58,0.3515,13882.22
"2019-03-12 00:00:00",24.9,0.3577,14023.67
"2019-03-13 00:00:00",24.82,0.3565,14038.41
"2019-03-14 00:00:00",24.85,0.3567,14036.92
"2019-03-15 00:00:00",24.86,0.3591,14115.72
"2019-03-18 00:00:00",24.77,0.361,14141.44
"2019-03-19 00:00:00",24.78,0.3613,14221.02
"2019-03-20 00:00:00",24.82,0.3605,14195.69
"2019-03-22 00:00:00",24.86,0.3621,14120.15
"2019-03-25 00:00:00",24.65,0.3573,13988.74
"2019-03-26 00:00:00",24.73,0.3591,14138.82
"2019-03-27 00:00:00",24.74,0.359,14123.69
"2019-03-28 00:00:00",24.95,0.3616,14272.79
"2019-03-29 00:00:00",24.93,0.3603,14364.59
"2019-04-01 00:00:00",24.9,NaN,14421.49
"2019-04-02 00:00:00",25.01,0.3619,14449.48
"2019-04-03 00:00:00",25.01,0.3651,14356.79
"2019-04-04 00:00:00",24.97,0.3627,14309.63
"2019-04-05 00:00:00",25.11,0.3629,14396.45
"2019-04-08 00:00:00",25.02,0.3599,14321.35
"2019-04-09 00:00:00",25.03,0.3599,14385.8
"2019-04-10 00:00:00",24.97,0.3611,14304.29
"2019-04-11 00:00:00",24.97,0.362,14321.82
"2019-04-12 00:00:00",25.02,0.361,14381.36
"2019-04-15 00:00:00",25.09,0.3624,14443.67
"2019-04-16 00:00:00",25.21,0.3623,14540.12
"2019-04-18 00:00:00",25.31,0.3646,14476.63
"2019-04-22 00:00:00",25.25,0.362,14270.2
"2019-04-23 00:00:00",25.31,0.3629,14251.64
"2019-04-24 00:00:00",25.4,0.3634,14400.64
"2019-04-25 00:00:00",25.3,0.3617,14313.53
"2019-04-26 00:00:00",25.36,0.3616,14404.12
"2019-04-30 00:00:00",25.27,0.3618,14366.33
"2019-05-02 00:00:00",25.06,0.3604,14326.52
"2019-05-03 00:00:00",25.03,0.3614,14307.21
"2019-05-06 00:00:00",25.01,0.3607,14170.39
"2019-05-07 00:00:00",24.93,0.3597,14051.08
"2019-05-08 00:00:00",24.68,0.3546,13886.83
"2019-05-09 00:00:00",24.67,0.3531,13826.96
"2019-05-10 00:00:00",24.59,0.3517,13812.96
"2019-05-13 00:00:00",24.49,0.3486,13619.29
"2019-05-14 00:00:00",24.46,0.3474,13697.17
"2019-05-15 00:00:00",24.38,0.3473,13619.46
"2019-05-16 00:00:00",24.57,0.3497,13711.21
"2019-05-17 00:00:00",24.77,0.353,13871.89
"2019-05-20 00:00:00",24.89,0.3579,14380.78
"2019-05-21 00:00:00",24.74,0.3547,14242.53
"2019-05-22 00:00:00",24.9,0.357,14281.87
"2019-05-23 00:00:00",24.82,0.3563,14214.3
"2019-05-24 00:00:00",24.94,0.3583,14466.44
"2019-05-27 00:00:00",25.13,0.3619,14589.9
"2019-05-28 00:00:00",25.1,0.3606,14606.28
"2019-05-29 00:00:00",25.1,0.3591,14519.5
"2019-05-30 00:00:00",25.08,0.3594,14606.29
"2019-05-31 00:00:00",25.05,0.3588,14591.01
"2019-06-03 00:00:00",25.06,0.361,14766.71
"2019-06-04 00:00:00",24.79,0.3578,14702.41
"2019-06-06 00:00:00",24.79,0.3577,14475.15
"2019-06-07 00:00:00",24.91,0.3594,14495.06
"2019-06-10 00:00:00",25.08,0.3611,14539.75
"2019-06-11 00:00:00",25.31,0.3645,14598.2
"2019-06-12 00:00:00",25.28,0.3643,14516.16
"2019-06-13 00:00:00",25.2,0.3634,14521.38
"2019-06-14 00:00:00",25.14,0.3614,14406.49
"2019-06-17 00:00:00",25,0.358,14218.31
"2019-06-18 00:00:00",25.1,0.3596,14229.85
"2019-06-19 00:00:00",25.12,0.3606,14192.79
"2019-06-20 00:00:00",25.23,0.3628,14380.25
"2019-06-21 00:00:00",25.22,0.3622,14284.21
"2019-06-24 00:00:00",25.21,0.3628,14258.15
"2019-06-25 00:00:00",25.25,0.3642,14360.63
"2019-06-26 00:00:00",25.19,0.3634,14435.08
"2019-06-27 00:00:00",25.23,0.3645,14449.59
"2019-06-28 00:00:00",25.21,0.3659,14398.8
"2019-07-01 00:00:00",25.36,0.3678,14481.11
"2019-07-02 00:00:00",25.41,0.3683,14528.7
"2019-07-03 00:00:00",25.48,0.3699,14547.48
"2019-07-04 00:00:00",25.54,0.3709,14579.18
"2019-07-05 00:00:00",25.36,0.3689,14401.47
"2019-07-08 00:00:00",25.05,0.3646,14090.09
"2019-07-09 00:00:00",25.05,0.3645,14102.22
